Country Name,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Low & middle income,18.25185988,17.89349394,17.53512799,17.17676204,16.81839609,16.46003015,16.1016642,15.74329825,15.3849323,15.02656636,14.66820041,14.30983446,13.95146851
Lesotho,26.35561376,26.02396813,25.69232251,25.36067689,25.02903126,24.69738564,24.36574002,24.03409439,23.70244877,23.37080315,23.03915752,22.7075119,22.37586628
Late-demographic dividend,9.129848547,8.729066704,8.32828486,7.927503017,7.526721174,7.125939331,6.725157488,6.324375644,5.923593801,5.522811958,5.122030115,4.721248271,4.320466428
Lithuania,7.736391815,7.525558092,7.314724369,7.103890646,6.893056923,6.682223199,6.471389476,6.260555753,6.04972203,5.838888307,5.628054584,5.417220861,5.206387138
Luxembourg,10.84202404,10.78623186,10.73043968,10.6746475,10.61885531,10.56306313,10.50727095,10.45147877,10.39568659,10.33989441,10.28410223,10.22831005,10.17251787
Latvia,8.674219817,8.547103168,8.419986518,8.292869869,8.16575322,8.03863657,7.911519921,7.784403271,7.657286622,7.530169973,7.403053323,7.275936674,7.148820025
"Macao SAR, China",8.630262667,8.436788967,8.243315266,8.049841565,7.856367865,7.662894164,7.469420464,7.275946763,7.082473063,6.888999362,6.695525661,6.502051961,6.30857826
Morocco,14.34460106,13.74605443,13.1475078,12.54896116,11.95041453,11.3518679,10.75332127,10.15477464,9.556228008,8.957681377,8.359134745,7.760588114,7.162041483
Moldova,8.442395841,8.152587983,7.862780125,7.572972268,7.28316441,6.993356552,6.703548694,6.413740836,6.123932978,5.83412512,5.544317262,5.254509404,4.964701546
Madagascar,34.82828876,34.54679956,34.26531035,33.98382115,33.70233194,33.42084274,33.13935353,32.85786433,32.57637513,32.29488592,32.01339672,31.73190751,31.45041831
Maldives,13.92702228,13.14470782,12.36239335,11.58007889,10.79776443,10.01544997,9.233135506,8.450821044,7.668506582,6.88619212,6.103877658,5.321563196,4.539248734
Middle East & North Africa,18.97550418,18.46003893,17.94457368,17.42910843,16.91364317,16.39817792,15.88271267,15.36724741,14.85178216,14.33631691,13.82085166,13.3053864,12.78992115
Mexico,14.73407337,14.1814647,13.62885604,13.07624737,12.52363871,11.97103004,11.41842138,10.86581271,10.31320405,9.760595381,9.207986715,8.65537805,8.102769385
Middle income,16.09773871,15.71440761,15.33107651,14.9477454,14.5644143,14.18108319,13.79775209,13.41442098,13.03108988,12.64775877,12.26442767,11.88109657,11.49776546
"Macedonia, FYR",7.766694247,7.407591658,7.048489068,6.689386479,6.33028389,5.9711813,5.612078711,5.252976121,4.893873532,4.534770942,4.175668353,3.816565764,3.457463174
